Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
05 July 2024,08:39:00,CNR9743386926,Driver Not Found,CID277476,eBike,Indiranagar,Bellandur,null,null,null,null,null,null,172,null,0,null,null
23 July 2024,13:03:00,CNR3814770608,Success,CID500915,Bike,Sahakar Nagar,Peenya,203,50,null,null,No,null,724,Cash,6,3.1,4
12 July 2024,20:06:00,CNR3634038585,Canceled by Driver,CID856946,eBike,Jayanagar,Electronic City,null,null,null,More than permitted people in there,null,null,204,null,0,null,null
19 July 2024,13:23:00,CNR5224682159,Canceled by Driver,CID132721,Auto,Indiranagar,Bellandur,null,null,null,Customer related issue,null,null,499,null,0,null,null
13 July 2024,07:25:00,CNR6456142622,Driver Not Found,CID208676,Prime SUV,Mysore Road,Chamarajpet,null,null,null,null,null,null,405,null,0,null,null
21 July 2024,10:08:00,CNR5105421745,Success,CID385568,eBike,Basavanagudi,HSR Layout,70,80,null,null,No,null,258,UPI,34,4.5,4.3
20 July 2024,02:16:00,CNR2772169493,Success,CID232570,eBike,MG Road,Tumkur Road,91,40,null,null,No,null,2534,UPI,21,4.1,4.8
14 July 2024,18:43:00,CNR5238476026,Driver Not Found,CID266594,eBike,Rajarajeshwari Nagar,Whitefield,null,null,null,null,null,null,436,null,0,null,null
01 July 2024,22:58:00,CNR3383432936,Success,CID812694,Auto,RT Nagar,BTM Layout,49,105,null,null,No,null,602,UPI,13,4.4,3
15 July 2024,15:33:00,CNR3268737646,Success,CID591716,Prime Sedan,Rajajinagar,Nagarbhavi,266,45,null,null,No,null,150,UPI,6,3.7,4.4
08 July 2024,04:56:00,CNR5122190707,Canceled by Driver,CID826146,Prime SUV,Richmond Town,Yelahanka,null,null,null,More than permitted people in there,null,null,543,null,0,null,null
09 July 2024,13:25:00,CNR5075039739,Canceled by Driver,CID917024,eBike,Indiranagar,Kadugodi,null,null,null,Customer related issue,null,null,150,null,0,null,null
03 July 2024,08:08:00,CNR9985970788,Success,CID264567,Mini,Whitefield,Marathahalli,287,95,null,null,No,null,467,UPI,3,3.4,3.4
12 July 2024,01:30:00,CNR9688814118,Success,CID611243,Prime SUV,Hebbal,Basavanagudi,84,25,null,null,No,null,475,UPI,41,4.5,3.3
05 July 2024,04:07:00,CNR8901211879,Canceled by Driver,CID601110,Prime Plus,Kadugodi,JP Nagar,null,null,null,Customer related issue,null,null,414,null,0,null,null
12 July 2024,09:51:00,CNR4169356066,Canceled by Driver,CID683189,Bike,Indiranagar,Devanahalli,null,null,null,More than permitted people in there,null,null,743,null,0,null,null
30 July 2024,06:45:00,CNR1237301459,Success,CID174989,Auto,Ulsoor,Varthur,301,110,null,null,No,null,403,Cash,5,4.9,3
16 July 2024,07:45:00,CNR5368678107,Canceled by Driver,CID305449,Prime Plus,Whitefield,JP Nagar,null,null,null,Personal & Car related issue,null,null,344,null,0,null,null
09 July 2024,10:29:00,CNR7905112916,Canceled by Driver,CID830488,eBike,Yeshwanthpur,Kengeri,null,null,null,Customer related issue,null,null,2155,null,0,null,null
10 July 2024,05:26:00,CNR3342150137,Success,CID267494,eBike,Vijayanagar,Magadi Road,42,95,null,null,No,null,884,Cash,9,3.8,3.9
11 July 2024,20:47:00,CNR7945024902,Success,CID860200,Prime Plus,Richmond Town,MG Road,161,60,null,null,No,null,761,UPI,4,3.9,3.2
21 July 2024,02:29:00,CNR2713165463,Success,CID269720,Auto,Chickpet,Koramangala,245,140,null,null,No,null,264,Credit Card,2,3.9,3.6
20 July 2024,20:47:00,CNR2484138202,Success,CID517332,eBike,Malleshwaram,Richmond Town,70,90,null,null,No,null,365,UPI,46,3.0,3.6
11 July 2024,22:06:00,CNR9331650370,Success,CID972019,Auto,Magadi Road,Hosur Road,98,55,null,null,No,null,199,Cash,19,3.1,3
28 July 2024,06:43:00,CNR1196035144,Success,CID153861,Prime SUV,Richmond Town,Richmond Town,161,110,null,null,No,null,470,Cash,41,4.6,4.8
14 July 2024,15:52:00,CNR8639992154,Canceled by Driver,CID795025,Prime Plus,Bannerghatta Road,Shantinagar,null,null,null,Customer related issue,null,null,253,null,0,null,null
05 July 2024,13:52:00,CNR7579681346,Success,CID727801,Prime Sedan,Shantinagar,Cox Town,294,65,null,null,No,null,218,Cash,4,3.8,3.3
23 July 2024,05:53:00,CNR1548190404,Canceled by Driver,CID235942,Mini,Padmanabhanagar,Frazer Town,null,null,null,Customer was coughing/sick,null,null,108,null,0,null,null
30 July 2024,13:04:00,CNR6643415830,Success,CID200398,Bike,Ulsoor,Hebbal,84,25,null,null,No,null,169,UPI,12,4.7,4.4
15 July 2024,12:59:00,CNR1925081360,Success,CID223813,Prime SUV,Rajarajeshwari Nagar,Hebbal,294,70,null,null,No,null,217,UPI,40,3.1,3.8
03 July 2024,19:12:00,CNR7970040982,Canceled by Driver,CID803881,Auto,Banashankari,Tumkur Road,null,null,null,Customer related issue,null,null,781,null,0,null,null
20 July 2024,11:31:00,CNR2694553259,Driver Not Found,CID421680,Mini,Chamarajpet,MG Road,null,null,null,null,null,null,2291,null,0,null,null
13 July 2024,19:13:00,CNR8864753315,Success,CID477585,Prime Sedan,Kammanahalli,Banashankari,252,115,null,null,No,null,718,UPI,2,4.4,3.6
19 July 2024,14:29:00,CNR6355145289,Success,CID368736,Mini,Vijayanagar,Varthur,140,105,null,null,No,null,345,Cash,43,4.2,3.1
06 July 2024,00:07:00,CNR3754367520,Success,CID958208,Prime Sedan,Koramangala,Marathahalli,84,70,null,null,No,null,489,UPI,34,3.0,4.1
24 July 2024,06:42:00,CNR9368917181,Success,CID749251,Prime Sedan,Mysore Road,Sahakar Nagar,63,95,null,null,No,null,551,UPI,42,4.5,3.1
22 July 2024,01:18:00,CNR2094119358,Success,CID262537,Mini,Langford Town,Richmond Town,56,100,null,null,No,null,394,UPI,40,4.2,4.4
17 July 2024,06:51:00,CNR2861576097,Success,CID858218,Prime Sedan,Richmond Town,Sahakar Nagar,133,130,null,null,No,null,468,UPI,39,4.8,4.6
14 July 2024,12:02:00,CNR9296460688,Success,CID762109,Mini,Frazer Town,Shantinagar,182,75,null,null,No,null,580,UPI,9,5.0,3.5
08 July 2024,13:12:00,CNR8114763003,Success,CID564333,eBike,Marathahalli,Sahakar Nagar,35,85,null,null,No,null,672,Cash,26,4.1,4.7
17 July 2024,18:34:00,CNR2825609551,Success,CID512315,Mini,Ulsoor,RT Nagar,84,75,null,null,No,null,259,Cash,27,3.4,3.3
06 July 2024,15:54:00,CNR1988351072,Canceled by Driver,CID679411,Bike,BTM Layout,MG Road,null,null,null,Customer related issue,null,null,163,null,0,null,null
19 July 2024,01:37:00,CNR6882814788,Success,CID793910,eBike,Kammanahalli,Whitefield,168,85,null,null,No,null,222,Cash,18,4.4,4.5
26 July 2024,12:17:00,CNR3336530086,Success,CID959998,Prime Sedan,Jayanagar,Indiranagar,154,120,null,null,No,null,472,Cash,34,5.0,3.6
05 July 2024,13:17:00,CNR7971294400,Canceled by Customer,CID890237,Prime Plus,Yeshwanthpur,Hennur,null,null,AC is Not working,null,null,null,2630,null,0,null,null
03 July 2024,11:03:00,CNR9729682580,Success,CID233331,Mini,Koramangala,Kadugodi,266,65,null,null,No,null,620,Cash,26,3.8,3.4
23 July 2024,00:59:00,CNR7521590906,Success,CID249665,Prime Sedan,Vijayanagar,RT Nagar,224,135,null,null,No,null,411,Cash,5,4.6,3
17 July 2024,00:13:00,CNR3784191120,Canceled by Driver,CID666607,Prime Sedan,Banashankari,Jayanagar,null,null,null,Personal & Car related issue,null,null,284,null,0,null,null
11 July 2024,20:35:00,CNR7170314357,Canceled by Customer,CID956045,Prime Sedan,Bannerghatta Road,Sarjapur Road,null,null,Change of plans,null,null,null,260,null,0,null,null
18 July 2024,20:43:00,CNR8433680064,Success,CID484002,Prime SUV,Tumkur Road,Rajajinagar,112,40,null,null,No,null,375,Cash,12,4.5,3
16 July 2024,09:00:00,CNR8021298726,Success,CID927009,eBike,Shantinagar,Nagarbhavi,308,35,null,null,No,null,291,Cash,42,4.7,3.4
29 July 2024,00:14:00,CNR8779118188,Success,CID137148,Bike,Hosur Road,Bellandur,77,95,null,null,No,null,687,Cash,37,4.4,4.9
09 July 2024,04:12:00,CNR4102192198,Canceled by Driver,CID252300,Auto,Hosur Road,Hennur,null,null,null,Personal & Car related issue,null,null,697,null,0,null,null
06 July 2024,12:46:00,CNR3471968328,Success,CID232938,Bike,Majestic,Banashankari,203,80,null,null,No,null,427,UPI,42,3.3,3.4
21 July 2024,21:34:00,CNR2510863319,Canceled by Customer,CID211309,Prime Plus,KR Puram,Chickpet,null,null,Driver is not moving towards pickup location,null,null,null,163,null,0,null,null
19 July 2024,14:58:00,CNR9440723332,Success,CID905243,Bike,Sahakar Nagar,Kammanahalli,63,85,null,null,No,null,486,Cash,27,3.5,3.5
08 July 2024,20:38:00,CNR6418064613,Success,CID401411,Auto,Hebbal,MG Road,217,75,null,null,Yes,Other Issue,131,Cash,11,4.8,4.1
05 July 2024,22:19:00,CNR7396694102,Success,CID488781,Bike,Basavanagudi,Kammanahalli,84,145,null,null,No,null,137,Cash,49,5.0,3.4
28 July 2024,18:08:00,CNR9210399383,Success,CID145384,Mini,Shantinagar,Bannerghatta Road,77,110,null,null,No,null,203,UPI,11,4.1,4.6
12 July 2024,23:03:00,CNR2320946253,Canceled by Driver,CID245191,Bike,Hosur Road,Mysore Road,null,null,null,More than permitted people in there,null,null,346,null,0,null,null
29 July 2024,02:18:00,CNR4238376993,Success,CID386446,Prime Sedan,Yelahanka,RT Nagar,105,110,null,null,No,null,2810,Cash,46,3.2,3.4
02 July 2024,00:21:00,CNR3847109761,Success,CID236619,Mini,Bellandur,Marathahalli,98,50,null,null,No,null,880,UPI,28,4.6,4.5
10 July 2024,19:54:00,CNR9640026490,Success,CID101886,Auto,Hulimavu,Rajarajeshwari Nagar,49,60,null,null,No,null,127,Cash,17,3.6,3.3
20 July 2024,10:09:00,CNR4441405769,Success,CID326099,eBike,Kadugodi,Hebbal,210,50,null,null,No,null,461,Cash,8,4.9,4.1
07 July 2024,21:13:00,CNR8446075950,Success,CID566025,Bike,Bannerghatta Road,Hebbal,42,120,null,null,No,null,263,Cash,28,4.0,3.7
17 July 2024,03:59:00,CNR3524919204,Success,CID386887,Prime Sedan,Whitefield,Banashankari,42,70,null,null,No,null,451,Cash,1,3.0,3.9
18 July 2024,06:49:00,CNR8502465859,Success,CID576870,Prime SUV,Banashankari,Kengeri,112,130,null,null,No,null,2870,Cash,24,4.2,4.1
08 July 2024,13:13:00,CNR2003981870,Success,CID983400,Prime Plus,Ulsoor,Koramangala,203,85,null,null,No,null,591,UPI,2,4.9,3.4
07 July 2024,20:31:00,CNR8742200471,Success,CID784197,Auto,Sahakar Nagar,Koramangala,126,65,null,null,No,null,264,UPI,8,3.5,3.1
18 July 2024,10:56:00,CNR9861870715,Success,CID423879,Auto,Shivajinagar,Cox Town,273,30,null,null,No,null,331,UPI,12,3.4,3.1
10 July 2024,13:28:00,CNR2107287918,Success,CID922996,eBike,Whitefield,BTM Layout,266,30,null,null,No,null,415,UPI,5,4.3,3.3
18 July 2024,05:47:00,CNR5744880456,Success,CID966090,Prime Sedan,Shantinagar,Padmanabhanagar,42,50,null,null,No,null,1667,Cash,39,4.5,3.8
02 July 2024,21:10:00,CNR8155381201,Success,CID485259,Prime SUV,Hennur,Malleshwaram,196,75,null,null,No,null,118,UPI,35,3.5,3.3
17 July 2024,07:55:00,CNR2409377508,Success,CID249321,Prime Plus,Whitefield,Cox Town,35,100,null,null,No,null,170,UPI,25,4.1,4
16 July 2024,02:21:00,CNR4983991344,Canceled by Driver,CID803225,Prime Sedan,Cox Town,Langford Town,null,null,null,More than permitted people in there,null,null,521,null,0,null,null
03 July 2024,22:00:00,CNR5303443427,Success,CID273753,eBike,Cox Town,Majestic,112,90,null,null,No,null,208,UPI,41,3.7,3.6
18 July 2024,06:52:00,CNR5389956200,Success,CID621452,Prime SUV,Cox Town,MG Road,217,25,null,null,No,null,844,UPI,42,3.7,4.5
23 July 2024,21:32:00,CNR4690149984,Success,CID232486,Prime Sedan,Peenya,RT Nagar,119,90,null,null,No,null,192,Cash,9,3.4,4.1
09 July 2024,20:53:00,CNR8555387518,Canceled by Driver,CID827204,eBike,Indiranagar,Nagarbhavi,null,null,null,Customer related issue,null,null,361,null,0,null,null
29 July 2024,14:19:00,CNR5094419097,Success,CID160957,Prime SUV,Indiranagar,Peenya,119,30,null,null,No,null,321,Cash,1,4.1,3.5
18 July 2024,00:53:00,CNR3151932563,Success,CID462603,Auto,Padmanabhanagar,KR Puram,224,60,null,null,No,null,486,UPI,10,4.7,4.4
21 July 2024,20:19:00,CNR6858383171,Success,CID603188,Mini,KR Puram,Richmond Town,203,145,null,null,No,null,729,UPI,38,3.7,4.7
16 July 2024,11:47:00,CNR6223748227,Canceled by Driver,CID876338,Mini,Jayanagar,Vijayanagar,null,null,null,More than permitted people in there,null,null,2635,null,0,null,null
20 July 2024,08:20:00,CNR9297325133,Success,CID961013,Prime Sedan,Tumkur Road,Koramangala,63,25,null,null,No,null,852,UPI,38,4.1,4.1
23 July 2024,20:34:00,CNR7823680191,Success,CID724544,Bike,Mysore Road,Mysore Road,273,115,null,null,No,null,511,Credit Card,17,4.8,4.5
28 July 2024,17:56:00,CNR7405099209,Canceled by Driver,CID234057,Prime SUV,Nagarbhavi,Frazer Town,null,null,null,Customer related issue,null,null,488,null,0,null,null
04 July 2024,11:02:00,CNR6493772802,Canceled by Driver,CID564408,Bike,Shantinagar,RT Nagar,null,null,null,Personal & Car related issue,null,null,241,null,0,null,null
08 July 2024,06:50:00,CNR7243428220,Driver Not Found,CID941564,Auto,Kammanahalli,Cox Town,null,null,null,null,null,null,594,null,0,null,null
27 July 2024,06:13:00,CNR4143801550,Success,CID192027,Prime Sedan,Hosur Road,Peenya,273,25,null,null,No,null,230,Cash,44,4.8,4.2
14 July 2024,22:34:00,CNR3504007728,Driver Not Found,CID259460,Mini,Marathahalli,Magadi Road,null,null,null,null,null,null,903,null,0,null,null
18 July 2024,02:08:00,CNR7230856386,Success,CID301843,Bike,Ramamurthy Nagar,Chickpet,35,80,null,null,No,null,786,Cash,17,3.2,4.2
20 July 2024,14:20:00,CNR4231007213,Success,CID982103,Auto,Majestic,Richmond Town,287,145,null,null,No,null,314,Cash,8,4.6,4.7
23 July 2024,23:35:00,CNR9791539585,Success,CID144958,eBike,Hebbal,Varthur,175,140,null,null,No,null,348,Cash,26,4.7,4.7
22 July 2024,04:38:00,CNR8993834299,Success,CID859612,Prime Plus,Kadugodi,RT Nagar,119,100,null,null,No,null,336,Cash,11,4.9,3.3
30 July 2024,02:08:00,CNR5207790739,Canceled by Driver,CID775766,Prime Plus,Cox Town,Sarjapur Road,null,null,null,Customer related issue,null,null,102,null,0,null,null
23 July 2024,20:53:00,CNR8774901841,Success,CID575960,Auto,BTM Layout,Kammanahalli,35,115,null,null,No,null,1159,Cash,12,4.1,5
20 July 2024,15:12:00,CNR3578380850,Success,CID825126,Mini,Varthur,Kadugodi,49,110,null,null,No,null,193,UPI,38,3.6,3
28 July 2024,14:28:00,CNR6360454457,Success,CID579728,Auto,Rajajinagar,HSR Layout,217,55,null,null,No,null,764,UPI,12,3.7,4.2
02 July 2024,00:35:00,CNR7033974779,Success,CID100084,eBike,Basavanagudi,Koramangala,56,100,null,null,No,null,473,Cash,45,4.2,3.6
05 July 2024,00:35:00,CNR9990025603,Success,CID750427,Prime SUV,Basavanagudi,Koramangala,84,25,null,null,No,null,491,UPI,15,4.9,3.4
08 July 2024,05:40:00,CNR3376591585,Success,CID268138,Auto,Cox Town,Hulimavu,301,55,null,null,No,null,356,Cash,10,4.8,4.6
05 July 2024,14:28:00,CNR9863978631,Driver Not Found,CID234178,Prime SUV,Whitefield,Marathahalli,null,null,null,null,null,null,1845,null,0,null,null
17 July 2024,21:03:00,CNR5245755231,Canceled by Driver,CID689088,Mini,Nagarbhavi,Koramangala,null,null,null,Personal & Car related issue,null,null,448,null,0,null,null
12 July 2024,21:57:00,CNR6579559751,Success,CID531372,Prime SUV,Chickpet,Chickpet,126,100,null,null,No,null,1474,UPI,14,4.0,4.6
22 July 2024,01:59:00,CNR4151593274,Success,CID109428,eBike,Basavanagudi,Majestic,77,25,null,null,No,null,283,Cash,1,3.5,5
12 July 2024,21:39:00,CNR6559736298,Success,CID779710,Prime Plus,Chamarajpet,Frazer Town,154,95,null,null,No,null,394,Cash,41,4.7,3.2
05 July 2024,23:02:00,CNR1055068070,Success,CID335264,Prime Plus,Langford Town,Shivajinagar,182,110,null,null,No,null,435,Cash,49,3.6,3.8
18 July 2024,02:36:00,CNR2349048435,Canceled by Customer,CID379915,Prime SUV,Whitefield,Sahakar Nagar,null,null,Driver is not moving towards pickup location,null,null,null,353,null,0,null,null
15 July 2024,10:54:00,CNR7703469285,Success,CID674339,Mini,Malleshwaram,RT Nagar,147,70,null,null,No,null,450,UPI,6,4.5,3.9
23 July 2024,01:32:00,CNR7110716002,Driver Not Found,CID273033,Prime Sedan,JP Nagar,Banashankari,null,null,null,null,null,null,446,null,0,null,null
22 July 2024,05:12:00,CNR6620056404,Success,CID118372,eBike,Nagarbhavi,Cox Town,154,40,null,null,No,null,370,Cash,28,3.4,4
06 July 2024,12:25:00,CNR2037652423,Canceled by Driver,CID746072,Auto,Koramangala,Indiranagar,null,null,null,Customer related issue,null,null,271,null,0,null,null
10 July 2024,13:30:00,CNR6226252019,Success,CID638208,Prime SUV,Devanahalli,Chickpet,119,95,null,null,No,null,283,UPI,45,4.1,3.3
04 July 2024,02:04:00,CNR5171725700,Success,CID782440,Prime SUV,Magadi Road,Kadugodi,294,40,null,null,Yes,Customer Demand,231,Credit Card,27,3.4,4.8
17 July 2024,21:27:00,CNR1523475421,Success,CID416990,Auto,Yeshwanthpur,Tumkur Road,238,65,null,null,No,null,376,UPI,4,4.5,4.1
08 July 2024,03:30:00,CNR4482188366,Success,CID370937,Prime Plus,Sarjapur Road,Majestic,301,135,null,null,No,null,381,Cash,42,4.5,3.7
12 July 2024,09:15:00,CNR4714551198,Success,CID702842,Mini,Sahakar Nagar,Mysore Road,105,90,null,null,No,null,731,UPI,25,3.9,4.9
22 July 2024,10:32:00,CNR1979757768,Success,CID669171,Auto,Shivajinagar,Jayanagar,133,115,null,null,No,null,893,Cash,6,3.1,3.5
20 July 2024,09:49:00,CNR4773977413,Success,CID191102,Prime Sedan,Ulsoor,Hulimavu,140,145,null,null,No,null,883,Cash,42,4.7,3
03 July 2024,07:07:00,CNR7800939239,Canceled by Driver,CID296255,Prime Sedan,Nagarbhavi,Basavanagudi,null,null,null,Personal & Car related issue,null,null,232,null,0,null,null
21 July 2024,20:02:00,CNR2769248808,Driver Not Found,CID168170,Auto,Cox Town,Indiranagar,null,null,null,null,null,null,381,null,0,null,null
17 July 2024,18:14:00,CNR8067747333,Success,CID560536,Prime Sedan,Sarjapur Road,Chickpet,77,35,null,null,No,null,163,UPI,36,4.0,3
26 July 2024,18:13:00,CNR7064865897,Canceled by Driver,CID735621,Auto,Chamarajpet,Devanahalli,null,null,null,Customer was coughing/sick,null,null,247,null,0,null,null
13 July 2024,04:52:00,CNR8627886614,Success,CID152285,eBike,BTM Layout,MG Road,231,70,null,null,Yes,Vehicle Breakdown,482,Cash,29,4.1,4.4
10 July 2024,21:37:00,CNR7944023471,Success,CID184306,Auto,Chickpet,Bellandur,217,40,null,null,Yes,Other Issue,155,UPI,5,3.3,4.8
29 July 2024,20:15:00,CNR3872975708,Canceled by Customer,CID550689,eBike,Banashankari,Rajarajeshwari Nagar,null,null,Change of plans,null,null,null,1059,null,0,null,null
12 July 2024,11:34:00,CNR2818811630,Canceled by Customer,CID515751,eBike,Magadi Road,Whitefield,null,null,Wrong Address,null,null,null,307,null,0,null,null
20 July 2024,10:00:00,CNR7353207482,Success,CID725766,eBike,Chickpet,Basavanagudi,161,90,null,null,No,null,193,Cash,41,3.3,3.1
08 July 2024,02:37:00,CNR2651333107,Success,CID677902,Prime Sedan,Banashankari,KR Puram,231,140,null,null,Yes,Customer Demand,934,Cash,3,4.6,3.7
27 July 2024,12:06:00,CNR2443867838,Success,CID901202,Auto,Hulimavu,Peenya,231,110,null,null,No,null,196,UPI,10,4.0,4
14 July 2024,22:14:00,CNR2712177039,Canceled by Customer,CID652156,Prime SUV,Kadugodi,Shantinagar,null,null,Driver is not moving towards pickup location,null,null,null,308,null,0,null,null
30 July 2024,23:12:00,CNR6742119987,Success,CID745503,Bike,Devanahalli,Yeshwanthpur,189,40,null,null,No,null,728,UPI,33,4.3,3.2
18 July 2024,16:06:00,CNR1498632048,Success,CID860935,Prime Plus,Mysore Road,Sahakar Nagar,42,70,null,null,Yes,Vehicle Breakdown,745,Cash,13,3.5,4
23 July 2024,14:48:00,CNR2002946438,Success,CID115536,Auto,Rajarajeshwari Nagar,Rajarajeshwari Nagar,119,105,null,null,No,null,333,Cash,8,4.3,3.8
08 July 2024,09:35:00,CNR2419549662,Success,CID287573,Prime Plus,Basavanagudi,Peenya,105,130,null,null,No,null,1373,UPI,42,4.9,3.9
21 July 2024,15:08:00,CNR3452468556,Success,CID181628,Prime Plus,Kammanahalli,Ulsoor,280,115,null,null,No,null,123,Cash,2,4.7,4.5
19 July 2024,11:11:00,CNR1932216134,Driver Not Found,CID565597,eBike,Sahakar Nagar,Jayanagar,null,null,null,null,null,null,414,null,0,null,null
22 July 2024,10:04:00,CNR6210069452,Driver Not Found,CID358814,Auto,Kammanahalli,Malleshwaram,null,null,null,null,null,null,141,null,0,null,null
30 July 2024,16:45:00,CNR5924309632,Canceled by Driver,CID236012,Bike,Cox Town,Malleshwaram,null,null,null,Personal & Car related issue,null,null,938,null,0,null,null
26 July 2024,18:48:00,CNR2230166129,Canceled by Driver,CID388770,Prime Plus,Bannerghatta Road,Frazer Town,null,null,null,More than permitted people in there,null,null,180,null,0,null,null
10 July 2024,19:05:00,CNR3557820792,Success,CID613760,Bike,Peenya,JP Nagar,245,80,null,null,Yes,Vehicle Breakdown,2425,Cash,38,4.3,4
24 July 2024,23:16:00,CNR4133365867,Success,CID966193,Auto,Kadugodi,Magadi Road,217,80,null,null,No,null,1644,Cash,14,3.7,3.5
